Time,E1,I1,E2,I2,E3,I3,AI8,Pm,Torque,Category
291.99,-484.8,-0.02,-53.4,1.81,-423.5,-1.19,1017.1,319.7,3,Over Current
292.97,-544.8,-0.57,-223.7,1.93,-316.5,-0.87,1015.8,319.6,3,Over Current
293.95,-527.4,-1.17,-350.1,1.76,-174.3,-0.52,1017.1,319.9,3,Over Current
294.92,-463.5,-1.64,-446.9,1.45,-13.5,-0.06,1018.4,320.3,3,Over Current
295.9,-375.2,-1.84,-532.5,1.13,161.7,0.5,1017.1,320.3,3,Over Current
296.88,-246.5,-1.98,-541.6,0.68,299.1,0.92,1014.5,319.2,3,Over Current
297.85,-97,-1.64,-505.5,0.28,408.3,1.51,1018.4,318.3,3,Over Current
298.83,78.3,-1.3,-416.1,-0.22,501.3,1.77,1015.8,319.5,3,Over Current
299.81,245.7,-0.95,-288.8,-0.76,540.9,1.85,1012,318.3,3,Over Current
300.78,363,-0.56,-157.7,-1.34,520.9,1.62,1015.8,319,3,Over Current
301.76,462.6,-0.07,11.3,-1.75,457.4,1.27,1017.1,319.4,3,Over Current
302.73,542.2,0.47,189.8,-1.93,356.1,0.94,1023.5,321.9,3,Over Current
303.71,533.9,1.03,320.5,-1.83,215.7,0.59,1020.9,320.7,3,Over Current
304.69,482.2,1.58,423.9,-1.54,61.3,0.16,1020.9,321.4,3,Over Current
305.66,397,1.8,514.7,-1.22,-117,-0.37,1020.9,320.6,3,Over Current
306.64,279.6,1.98,552.9,-0.81,-269.1,-0.83,1018.4,319.9,3,Over Current
307.62,126.1,1.71,510.3,-0.44,-381.7,-1.42,1017.1,319.4,3,Over Current
308.59,-39.1,1.4,435.2,0.1,-474.3,-1.72,1018.4,320.1,3,Over Current
309.57,-218.7,1.04,323.6,0.62,-536.1,-1.88,1018.4,319.9,3,Over Current
310.55,-336.5,0.64,185.5,1.19,-520,-1.69,1019.7,320.3,3,Over Current
311.52,-441.7,0.21,22.1,1.7,-460.4,-1.35,1020.9,320.7,3,Over Current
312.5,-531.3,-0.32,-156.8,1.9,-367.8,-1,1019.7,320.3,3,Over Current
313.48,-537.4,-0.89,-297.1,1.87,-234.8,-0.69,1020.9,320.9,3,Over Current
314.45,-499.6,-1.47,-408.3,1.61,-87.8,-0.28,1020.9,320.7,3,Over Current
315.43,-417.4,-1.78,-496.9,1.3,86.1,0.26,1000.5,314.8,3,Over Current
316.41,-306.5,-1.95,-554.6,0.9,247.4,0.71,977.5,307.7,3,Over Current
317.38,-159.6,-1.79,-520.7,0.49,362.6,1.29,1019.7,320.7,3,Over Current
318.36,1.3,-1.47,-460.4,0.02,464.8,1.68,1017.1,319.5,3,Over Current
319.34,179.6,-1.14,-357.4,-0.55,539.6,1.84,1019.7,320.7,3,Over Current
320.31,313,-0.73,-223.7,-1.06,536.1,1.77,1015.8,318.8,3,Over Current
321.29,420.9,-0.28,-65.1,-1.63,488.3,1.44,1019.7,320.7,3,Over Current
322.27,516.5,0.2,116,-1.9,399.6,1.08,1019.7,320.3,3,Over Current
323.24,533.9,0.77,264.9,-1.92,273.5,0.77,1019.7,321,3,Over Current
324.22,513,1.38,380,-1.68,130.4,0.38,1020.9,321.1,3,Over Current
325.2,438.3,1.71,479,-1.37,-40.4,-0.13,1018.4,319.9,3,Over Current
326.17,335.2,1.91,545.9,-1.03,-204.8,-0.67,1015.8,319.1,3,Over Current
327.15,192.2,1.91,523.8,-0.55,-331.7,-1.1,1017.1,319.7,3,Over Current
328.13,38.7,1.52,483,-0.13,-438.7,-1.64,1015.8,319.1,3,Over Current
329.1,-146.5,1.2,380.9,0.4,-522.2,-1.84,1017.1,319.5,3,Over Current
330.08,-287,0.83,245.8,0.95,-531.7,-1.8,1018.4,320.3,3,Over Current
331.06,-401.3,0.41,96.9,1.51,-493,-1.52,1014.5,318.9,3,Over Current
332.03,-499.1,-0.1,-78.6,1.85,-415.2,-1.17,1014.5,319.2,3,Over Current
333.01,-540,-0.64,-237.1,1.96,-297.8,-0.83,1014.5,319.2,3,Over Current
333.98,-520.9,-1.27,-366.1,1.74,-157.4,-0.47,1018.4,320.7,3,Over Current
334.96,-454.8,-1.7,-460.8,1.41,3.9,0,908.6,286.2,3,Over Current
335.94,-364.8,-1.87,-539.4,1.11,179.1,0.57,1015.8,319.9,3,Over Current
336.91,-222.6,-1.97,-540.3,0.65,316.1,1.01,996.7,307.4,3,Over Current
337.89,-79.1,-1.61,-493.4,0.23,420,1.55,1008.2,317.5,3,Over Current
338.87,105.7,-1.28,-406.5,-0.28,509.6,1.8,1008.2,317.2,3,Over Current
339.84,264.8,-0.91,-271.9,-0.79,538.3,1.85,1013.3,319.3,3,Over Current
340.82,375.7,-0.52,-134.6,-1.44,515.2,1.57,1012,318.1,3,Over Current
341.8,477.8,-0.02,34.3,-1.79,442.6,1.24,1015.8,320.1,3,Over Current
342.77,543.9,0.52,205.9,-1.95,339.6,0.9,1017.1,320.2,3,Over Current
343.75,527.4,1.11,334.4,-1.82,196.5,0.57,1014.5,319.4,3,Over Current
344.73,471.7,1.63,437.8,-1.5,37.4,0.12,1014.5,319.5,3,Over Current
345.7,383,1.85,528.1,-1.19,-136.5,-0.42,1014.5,319.2,3,Over Current
346.68,258.3,2,550.3,-0.73,-285.2,-0.86,1012,318.3,3,Over Current
347.66,107.4,1.68,509,-0.36,-393.5,-1.47,1010.7,318.2,3,Over Current
348.63,-63.5,1.34,424.3,0.16,-483.9,-1.75,1012,318.6,3,Over Current
349.61,-240,0.99,301.8,0.69,-529.6,-1.85,1013.3,319.1,3,Over Current
350.59,-353,0.58,168.1,1.27,-517.4,-1.65,1013.3,319.1,3,Over Current
351.56,-457.4,0.14,3,1.74,-453.5,-1.31,1014.5,319.5,3,Over Current
352.54,-540.9,-0.41,-180.7,1.92,-357,-0.97,1013.3,319.3,3,Over Current
353.52,-535.7,-0.99,-311,1.83,-218.7,-0.63,1013.3,319.3,3,Over Current
354.49,-490.9,-1.52,-418.7,1.56,-67,-0.21,1010.7,318.7,3,Over Current
355.47,-403.9,-1.8,-510.3,1.24,109.6,0.33,987.7,299.7,3,Over Current
356.45,-293.5,-1.98,-556.4,0.84,263.9,0.81,1005.6,317.2,3,Over Current
357.42,-136.5,-1.75,-517.3,0.42,380,1.35,1005.6,315,3,Over Current
358.4,25.2,-1.43,-445.2,-0.06,470.4,1.71,1014.5,319.5,3,Over Current
359.38,200.9,-1.08,-342.7,-0.6,546.5,1.84,1013.3,318.8,3,Over Current
360.35,327.4,-0.69,-205.4,-1.17,534.3,1.71,1018.4,321.2,3,Over Current
361.33,438.3,-0.23,-44.3,-1.67,480.4,1.39,1019.7,321.6,3,Over Current
362.31,523.9,0.3,139,-1.9,384.3,1.04,1019.7,322,3,Over Current
363.28,534.8,0.86,281,-1.91,254.3,0.72,1017.1,320.8,3,Over Current
364.26,508.3,1.43,396.5,-1.64,113.5,0.31,1015.8,320.4,3,Over Current
365.23,429.6,1.77,492.1,-1.33,-60.4,-0.2,1015.8,319.8,3,Over Current
366.21,320.4,1.93,546.8,-0.95,-229.1,-0.7,1019.7,321.2,3,Over Current
367.19,169.1,1.82,519,-0.53,-343,-1.21,1019.7,321.2,3,Over Current
368.16,14.8,1.51,465.1,-0.07,-447.8,-1.66,1018.4,321.1,3,Over Current
369.14,-169.6,1.16,365.3,0.47,-532.6,-1.84,1018.4,320.9,3,Over Current
370.12,-304.3,0.78,231.5,0.99,-530.9,-1.79,1018.4,321.1,3,Over Current
371.09,-414.8,0.36,75.6,1.59,-487,-1.46,1019.7,321.6,3,Over Current
372.07,-509.6,-0.14,-103.8,1.86,-396.5,-1.09,1019.7,322,3,Over Current
373.05,-535.2,-0.72,-253.6,1.91,-276.1,-0.8,1019.7,321.6,3,Over Current
374.02,-517,-1.31,-376.1,1.69,-133.5,-0.42,981.4,309.9,3,Over Current
375,-442.2,-1.72,-473,1.37,31.3,0.09,1022.2,322.9,3,Over Current
375.98,-350.9,-1.9,-541.6,1.05,200.9,0.58,1009.4,315,3,Over Current
376.95,-206.5,-1.93,-530.3,0.57,326.5,1.06,1020.9,322.5,3,Over Current
377.93,-57,-1.55,-488.2,0.19,436.1,1.62,1018.4,321.4,3,Over Current
378.91,128.7,-1.23,-395.7,-0.35,520,1.8,1022.2,322.9,3,Over Current
379.88,277.8,-0.86,-257.5,-0.88,537.8,1.81,1020.9,322.4,3,Over Current
380.86,390.4,-0.44,-116.4,-1.45,507,1.55,1022.2,323.6,3,Over Current
381.84,487.4,0.05,58.2,-1.82,430,1.2,1020.9,322.9,3,Over Current
382.81,541.3,0.58,225,-1.94,317,0.86,1019.7,322.3,3,Over Current
383.79,523,1.2,352.7,-1.76,175.2,0.51,1018.4,321.9,3,Over Current
384.77,463.5,1.65,449.5,-1.46,15.7,0.05,1019.7,322.1,3,Over Current
385.74,367.8,1.83,527.3,-1.14,-159.1,-0.53,1019.7,321.6,3,Over Current
386.72,235.7,1.99,545.9,-0.67,-299.6,-0.92,1015.8,320.8,3,Over Current
387.7,92.2,1.61,500.3,-0.29,-404.8,-1.52,1017.1,320.8,3,Over Current
388.67,-88.3,1.27,413.9,0.21,-493,-1.79,1015.8,320.6,3,Over Current
389.65,-253.9,0.94,284.9,0.76,-531.3,-1.83,1015.8,320.6,3,Over Current
390.63,-366.5,0.54,146.8,1.38,-511.7,-1.61,1017.1,321.2,3,Over Current
391.6,-463.9,0.05,-20,1.75,-444.8,-1.26,1018.4,321.4,3,Over Current
392.58,-547.4,-0.49,-198,1.94,-340.4,-0.92,991.6,313.1,3,Over Current
393.56,-533,-1.07,-328.3,1.82,-201.3,-0.58,1020.9,322.4,3,Over Current
394.53,-479.1,-1.6,-429.5,1.51,-43.5,-0.15,1005.6,311.9,3,Over Current
395.51,-390.9,-1.82,-519.4,1.19,130.4,0.38,1013.3,320.3,3,Over Current
396.48,-273,-1.97,-555.9,0.78,280,0.85,1005.6,315.9,3,Over Current
397.46,-123,-1.69,-509.4,0.38,390.4,1.42,1015.8,321.3,3,Over Current
398.44,48.7,-1.39,-431.7,-0.12,483,1.75,1014.5,320.2,3,Over Current
399.41,217.4,-1.02,-314.4,-0.65,541.7,1.86,1017.1,321.5,3,Over Current
400.39,343.9,-0.63,-181.5,-1.22,529.6,1.68,1015.8,321.1,3,Over Current
401.37,444.3,-0.2,-19.5,-1.72,467.4,1.35,1015.8,321.3,3,Over Current
402.34,533.5,0.34,163.3,-1.92,370.9,1.01,1014.5,320.5,3,Over Current
403.32,534.8,0.92,297.5,-1.88,241.7,0.67,1014.5,320.5,3,Over Current
404.3,496.5,1.48,405.6,-1.6,92.2,0.25,1013.3,319.8,3,Over Current
405.27,415.7,1.79,499.5,-1.27,-83,-0.24,1014.5,320.4,3,Over Current
406.25,303.9,1.96,555,-0.89,-246.1,-0.74,1015.8,320.6,3,Over Current
407.23,150.9,1.77,517.3,-0.48,-361.7,-1.29,1014.5,320.2,3,Over Current
408.2,-7.8,1.45,453.4,0,-457.4,-1.67,1013.3,320,3,Over Current
409.18,-190.9,1.11,349.2,0.54,-533.9,-1.83,1015.8,320.9,3,Over Current
410.16,-322.6,0.7,216.3,1.07,-528.3,-1.73,1014.5,320.2,3,Over Current
411.13,-426.5,0.28,62.1,1.62,-480.4,-1.4,1015.8,320.8,3,Over Current
412.11,-522.2,-0.23,-129.9,1.88,-387.8,-1.04,1014.5,320.4,3,Over Current
413.09,-535.2,-0.78,-273.2,1.88,-259.1,-0.74,989,311,3,Over Current
414.06,-511.3,-1.38,-387.4,1.63,-115.7,-0.35,1012,319.7,3,Over Current
415.04,-433,-1.72,-484.7,1.33,57,0.16,1006.9,316.5,3,Over Current
416.02,-332.2,-1.9,-550.7,0.98,221.7,0.68,1015.8,320.6,3,Over Current
416.99,-187.4,-1.87,-525.5,0.53,340.9,1.15,1014.5,319.5,3,Over Current
417.97,-31.7,-1.51,-474.7,0.09,448.7,1.61,1018.4,321.7,3,Over Current
418.95,150.9,-1.17,-378.3,-0.43,532.2,1.81,1017.1,321.3,3,Over Current
419.92,293.9,-0.78,-248,-0.95,539.6,1.79,1015.8,321.4,3,Over Current
420.9,401.7,-0.39,-93.4,-1.54,499.1,1.48,1017.1,321.5,3,Over Current
421.88,499.6,0.11,86,-1.84,417,1.13,1020.9,322.9,3,Over Current
422.85,538.3,0.68,244.5,-1.94,299.6,0.82,1020.9,322.2,3,Over Current
423.83,518.3,1.26,368.3,-1.73,153,0.44,1022.2,322.8,3,Over Current
424.81,452.6,1.68,466.9,-1.41,-7.8,-0.05,1020.9,321.9,3,Over Current
425.78,357.8,1.85,544.2,-1.09,-179.1,-0.57,1022.2,322.4,3,Over Current
426.76,218.7,1.96,539.4,-0.62,-313,-1.01,1022.2,322.6,3,Over Current
427.73,70.4,1.56,491.6,-0.25,-420,-1.58,1022.2,322.8,3,Over Current
428.71,-111.3,1.25,400.4,0.29,-507,-1.78,1020.9,322.2,3,Over Current
429.69,-270.4,0.9,268.8,0.83,-529.6,-1.82,1022.2,322.8,3,Over Current
430.66,-383.9,0.49,126.4,1.41,-505.2,-1.56,1022.2,322.6,3,Over Current
431.64,-483,0.02,-47.3,1.8,-431.7,-1.2,1032.4,325.8,3,Over Current
432.62,-542.2,-0.53,-216.3,1.94,-325.7,-0.88,1026,322.5,3,Over Current
433.59,-527,-1.14,-343.5,1.77,-179.1,-0.54,1010.7,314.6,3,Over Current
434.57,-470.9,-1.62,-443,1.46,-23.5,-0.09,1023.5,322.4,3,Over Current
435.55,-380.4,-1.83,-527.7,1.17,152.2,0.48,1019.7,320.8,3,Over Current
436.52,-252.6,-1.98,-545.5,0.7,296.1,0.87,1020.9,322.4,3,Over Current
437.5,-102.2,-1.65,-502.5,0.32,402.2,1.48,1022.2,322.1,3,Over Current
438.48,70.9,-1.31,-424.8,-0.18,496.1,1.76,1020.9,322.2,3,Over Current
439.45,241.3,-0.98,-299.7,-0.72,538.7,1.84,1022.2,322.6,3,Over Current
440.43,358.7,-0.59,-163.7,-1.29,523,1.63,1019.7,321.8,3,Over Current
441.41,459.6,-0.09,1.7,-1.73,458.3,1.28,1018.4,321.2,3,Over Current
442.38,541.3,0.43,181.5,-1.93,360.9,0.95,1019.7,321.3,3,Over Current
443.36,535.7,1,312.3,-1.85,219.6,0.61,1019.7,321.5,3,Over Current
444.34,486.1,1.56,419.5,-1.54,67.8,0.2,1020.9,321.9,3,Over Current
445.31,398.7,1.8,508.1,-1.23,-104.8,-0.34,1022.2,322.1,3,Over Current
446.29,286.5,1.96,554.6,-0.82,-262.2,-0.81,1020.9,321.7,3,Over Current
447.27,131.7,1.74,509.4,-0.41,-375.7,-1.35,1019.7,321.2,3,Over Current
448.24,-31.3,1.41,439.5,0.08,-467.4,-1.71,1017.1,320.5,3,Over Current
449.22,-207,1.04,334.9,0.6,-536.1,-1.86,1014.5,319.5,3,Over Current
450.2,-333.9,0.65,194.1,1.18,-520.9,-1.72,1022.2,322,3,Over Current
451.17,-438.7,0.24,32.6,1.69,-467,-1.36,1017.1,320.2,3,Over Current
452.15,-529.6,-0.32,-148.5,1.9,-371.7,-1.03,1018.4,321.2,3,Over Current
453.13,-537.8,-0.89,-287.9,1.88,-242.6,-0.72,1012,318.9,3,Over Current
454.1,-501.3,-1.46,-401.7,1.63,-97.4,-0.28,1006.9,315,3,Over Current
455.08,-423,-1.77,-496,1.3,74.3,0.22,1015.8,320.1,3,Over Current
456.06,-315.2,-1.94,-549.8,0.93,240.9,0.73,1015.8,319.5,3,Over Current
457.03,-167.8,-1.81,-519,0.5,357.4,1.26,1017.1,320.5,3,Over Current
458.01,-9.6,-1.5,-465.6,0.03,460,1.67,1020.9,321.9,3,Over Current
458.98,174.3,-1.14,-364.8,-0.51,540.4,1.83,1017.1,320.5,3,Over Current
459.96,310,-0.75,-224.1,-1.02,536.1,1.78,1017.1,320.2,3,Over Current
460.94,420.4,-0.34,-73.8,-1.6,490,1.45,1017.1,320.2,3,Over Current
461.91,512.6,0.17,109.4,-1.88,402.6,1.09,1014.5,319.2,3,Over Current
462.89,536.5,0.74,258.4,-1.91,279.6,0.78,1017.1,320.2,3,Over Current
463.87,513.9,1.35,378.3,-1.69,136.5,0.39,1018.4,320.6,3,Over Current
464.84,440.9,1.72,472.5,-1.38,-29.1,-0.1,1019.7,320.5,3,Over Current
465.82,340,1.91,548.5,-1.04,-198.7,-0.63,1017.1,319.7,3,Over Current
466.8,200,1.93,530.3,-0.57,-327,-1.08,1019.7,320.5,3,Over Current
467.77,47.4,1.54,483.4,-0.18,-430.4,-1.62,1017.1,319.7,3,Over Current
468.75,-137,1.21,386.1,0.36,-515.2,-1.81,1017.1,319.7,3,Over Current
469.73,-287,0.84,250.2,0.9,-533,-1.79,1010.7,317.7,3,Over Current
470.7,-395.2,0.42,105.5,1.48,-497,-1.52,1018.4,320.6,3,Over Current
471.68,-491.7,-0.06,-69.5,1.83,-419.1,-1.16,1014.5,318.9,3,Over Current
472.66,-540.4,-0.62,-235.4,1.93,-304.3,-0.85,1005.6,313.7,3,Over Current
473.63,-526.5,-1.21,-357,1.73,-161.3,-0.47,1014.5,318.6,3,Over Current
474.61,-457.4,-1.67,-457.8,1.42,1.3,0,1012,317.3,3,Over Current
475.59,-366.5,-1.85,-535.5,1.11,171.7,0.54,1018.4,320.7,3,Over Current
476.56,-232.2,-1.96,-542.5,0.64,312.2,0.97,1017.1,319.9,3,Over Current
477.54,-87,-1.62,-498.2,0.25,413.9,1.53,1015.8,320.1,3,Over Current
478.52,94.3,-1.27,-408.7,-0.26,507.4,1.79,1018.4,320.7,3,Over Current
479.49,258.3,-0.91,-278.4,-0.77,540.9,1.83,1015.8,319.3,3,Over Current
480.47,375.7,-0.51,-143.3,-1.38,515.2,1.58,1017.1,319.7,3,Over Current
481.45,470.9,-0.04,28.2,-1.79,448.3,1.24,1017.1,319.4,3,Over Current
482.42,544.3,0.5,201.1,-1.93,343.9,0.91,1015.8,319,3,Over Current
483.4,530.4,1.1,325.3,-1.8,207.4,0.58,1018.4,320.3,3,Over Current
484.38,477.4,1.6,435.2,-1.53,43.5,0.11,1020.9,321.4,3,Over Current
485.35,389.1,1.83,523.8,-1.21,-132.6,-0.43,1018.4,319.8,3,Over Current
486.33,271.7,2.01,549.8,-0.75,-280,-0.85,1018.4,319.9,3,Over Current
487.31,115.7,1.67,506,-0.38,-387,-1.47,1019.7,320.5,3,Over Current
488.28,-57.8,1.36,427.4,0.12,-477.8,-1.75,1019.7,320.3,3,Over Current
489.26,-229.6,1.02,309.2,0.7,-536.5,-1.85,1004.3,315.7,3,Over Current
490.23,-349.1,0.63,173.7,1.25,-518.7,-1.68,1019.7,320.5,3,Over Current
491.21,-452.6,0.15,8.7,1.72,-458.7,-1.4,1018.4,320.3,3,Over Current
492.19,-539.1,-0.36,-172.4,1.92,-360,-0.97,1017.1,319.9,3,Over Current
493.16,-536.5,-0.95,-306.6,1.86,-227.4,-0.66,1013.3,317.4,3,Over Current
494.14,-494.3,-1.54,-415.2,1.55,-74.8,-0.26,1018.4,320.3,3,Over Current
495.12,-411.3,-1.79,-505.5,1.26,97.4,0.3,1019.7,320.7,3,Over Current
496.09,-298.7,-1.97,-555.5,0.88,253,0.76,1020.9,321.9,3,Over Current
497.07,-143.9,-1.79,-514.7,0.44,373.5,1.31,1019.7,321.2,3,Over Current
498.05,19.6,-1.45,-450.8,-0.04,468.3,1.69,1019.7,321.2,3,Over Current
499.02,197,-1.07,-346.6,-0.56,547.8,1.85,1017.1,320,3,Over Current
0,30.9,-1.39,-446.9,-0.07,471.7,1.73,1008.2,318.7,3,Over Current
0.98,208.3,-1.08,-337.5,-0.65,545.7,1.85,1009.4,318.9,3,Over Current
1.95,334.3,-0.66,-195.9,-1.16,532.2,1.74,1008.2,318.7,3,Over Current
2.93,434.3,-0.2,-36.9,-1.68,478.3,1.37,1006.9,317.3,3,Over Current
3.91,527.4,0.28,145.5,-1.93,383,1.01,1009.4,318.9,3,Over Current
4.88,538.7,0.87,286.2,-1.89,250.9,0.71,1000.5,313.4,3,Over Current
5.86,503.9,1.46,399.6,-1.63,107.4,0.31,1009.4,318.9,3,Over Current
6.84,422.2,1.75,495.1,-1.32,-70,-0.25,1006.9,316.6,3,Over Current
7.81,314.8,1.94,553.7,-0.94,-233.9,-0.74,1014.5,320.4,3,Over Current
8.79,163,1.85,515.5,-0.48,-348.3,-1.24,1012,319.4,3,Over Current
9.77,8.3,1.48,460.4,-0.06,-449.6,-1.71,1013.3,320.4,3,Over Current
10.74,-173.5,1.13,365.7,0.51,-532.6,-1.86,1012,319.9,3,Over Current
11.72,-310.9,0.76,223.2,1.05,-530,-1.78,1008.2,318.8,3,Over Current
12.7,-418.7,0.32,67.8,1.58,-482.2,-1.46,1006.9,317.9,3,Over Current
13.67,-512.6,-0.18,-109.4,1.89,-396.1,-1.1,1008.2,318.5,3,Over Current
14.65,-536.5,-0.73,-260.2,1.93,-271.7,-0.79,1009.4,318.6,3,Over Current
15.63,-515.2,-1.38,-381.3,1.68,-128.3,-0.42,1009.4,318.9,3,Over Current
16.6,-442.6,-1.74,-477.7,1.37,37.8,0.09,1009.4,319.2,3,Over Current
17.58,-341.7,-1.91,-545.1,1.06,205.2,0.65,1008.2,318.7,3,Over Current
18.56,-198.7,-1.93,-527.7,0.57,333,1.11,1008.2,318.3,3,Over Current
19.53,-46.5,-1.55,-480.8,0.14,440.4,1.62,1008.2,318.5,3,Over Current
20.51,134.8,-1.18,-389.6,-0.36,528.3,1.84,1010.7,319.1,3,Over Current
21.48,283.5,-0.84,-254.9,-0.9,539.6,1.83,995.4,314.6,3,Over Current
22.46,399.1,-0.44,-107.7,-1.5,507,1.52,1004.3,317.1,3,Over Current
23.44,490.9,0.07,66.9,-1.83,425.2,1.21,1004.3,317.1,3,Over Current
24.41,540.4,0.61,228.4,-1.97,312.6,0.87,1003.1,316.7,3,Over Current
25.39,523.9,1.21,357.9,-1.76,165.7,0.49,998,313.5,3,Over Current
26.37,459.1,1.67,453.9,-1.45,7,0.02,1008.2,318.5,3,Over Current
27.34,365.7,1.86,540.7,-1.11,-167,-0.53,1005.6,316.2,3,Over Current
28.32,230.4,1.97,540.3,-0.64,-303.5,-0.96,1009.4,318.6,3,Over Current
29.3,81.7,1.62,499,-0.26,-411.7,-1.53,1009.4,318.3,3,Over Current
30.27,-97.4,1.28,404.8,0.26,-499.1,-1.8,1006.9,317.6,3,Over Current
31.25,-258.3,0.93,278.4,0.78,-530,-1.85,1006.9,317.5,3,Over Current
32.23,-375.7,0.52,139.8,1.39,-509.1,-1.59,1005.6,317.1,3,Over Current
33.2,-471.3,0.03,-30.4,1.77,-436.5,-1.25,1004.3,316.3,3,Over Current
34.18,-543.5,-0.5,-205.4,1.94,-336.1,-0.92,1006.9,317.5,3,Over Current
35.16,-532.6,-1.09,-331.4,1.82,-194.8,-0.59,1005.6,316.7,3,Over Current
36.13,-476.5,-1.61,-437.8,1.51,-34.8,-0.12,1006.9,317.5,3,Over Current
37.11,-387,-1.84,-524.6,1.19,138.7,0.43,1005.6,317.1,3,Over Current
38.09,-267.4,-2,-552,0.74,289.1,0.86,1006.9,317.6,3,Over Current
39.06,-115.2,-1.68,-507.3,0.33,397,1.46,1005.6,316.9,3,Over Current
40.04,56.5,-1.37,-428.7,-0.16,487.4,1.75,1005.6,317.2,3,Over Current
41.02,229.1,-1.01,-309.2,-0.7,538.3,1.86,1006.9,317.5,3,Over Current
41.99,350.4,-0.59,-173.3,-1.28,526.5,1.69,1008.2,317.7,3,Over Current
42.97,452.6,-0.13,-11.7,-1.73,465.2,1.32,1006.9,317.6,3,Over Current
43.95,538.3,0.4,174.2,-1.95,365.2,1,1001.8,315.4,3,Over Current
44.92,533.9,0.96,304.9,-1.85,231.7,0.66,1006.9,317.1,3,Over Current
45.9,493,1.55,414.8,-1.58,80.9,0.26,1005.6,316.1,3,Over Current
46.88,408.7,1.8,507.3,-1.25,-97.4,-0.29,1014.5,319.5,3,Over Current
47.85,297.8,1.93,556.8,-0.88,-255.2,-0.77,1013.3,318.7,3,Over Current
48.83,138.3,1.77,509.9,-0.46,-369.1,-1.33,1012,318.9,3,Over Current
49.81,-20.9,1.44,447.3,0.04,-462.6,-1.72,1009.4,317.9,3,Over Current
50.78,-199.1,1.08,340.1,0.56,-537.8,-1.85,1009.4,317.9,3,Over Current
51.76,-325.7,0.7,206.3,1.11,-528.7,-1.73,1006.9,317,3,Over Current
52.73,-426.5,0.27,42.6,1.64,-472.2,-1.4,1008.2,317.4,3,Over Current
53.71,-523.5,-0.25,-138.1,1.91,-380,-1.04,1006.9,317,3,Over Current
54.69,-537.8,-0.82,-281,1.9,-252.6,-0.74,1009.4,318.1,3,Over Current
55.66,-509.6,-1.42,-395.2,1.63,-106.5,-0.32,1008.2,317.4,3,Over Current
56.64,-429.6,-1.77,-489.9,1.31,64.3,0.18,1008.2,317.7,3,Over Current
57.62,-320.9,-1.92,-552,0.97,234.8,0.7,1010.7,318.3,3,Over Current
58.59,-176.5,-1.83,-524.6,0.52,351.3,1.23,1010.7,318.3,3,Over Current
59.57,-18.7,-1.52,-469.5,0.06,453.5,1.65,1009.4,317.8,3,Over Current
60.55,165.2,-1.17,-373.5,-0.48,537.8,1.84,1012,318.9,3,Over Current
61.52,304.3,-0.76,-237.1,-0.99,542.2,1.79,1008.2,317.5,3,Over Current
62.5,409.1,-0.34,-83.4,-1.59,491.7,1.48,1008.2,317.5,3,Over Current
63.48,507.4,0.15,98.2,-1.88,407,1.12,1006.9,316.8,3,Over Current
64.45,538.3,0.72,248.9,-1.93,288.3,0.83,1004.3,314.9,3,Over Current
65.43,516.1,1.31,373.1,-1.71,145.2,0.42,1012,318.6,3,Over Current
66.41,443.5,1.72,470.4,-1.4,-21.3,-0.08,1012,318.1,3,Over Current
67.38,353,1.91,542,-1.06,-192.2,-0.62,1010.7,317.7,3,Over Current
68.36,213.9,1.95,530.7,-0.59,-323.5,-1.08,1012,318.3,3,Over Current
69.34,58.3,1.56,488.2,-0.2,-423.9,-1.63,1008.2,317.2,3,Over Current
70.31,-121.3,1.25,393.1,0.37,-514.3,-1.82,1009.4,317.1,3,Over Current
71.29,-279.1,0.87,257.5,0.88,-531.7,-1.85,1005.6,316.1,3,Over Current
72.27,-390.9,0.45,113.4,1.47,-497.8,-1.57,1006.9,316.3,3,Over Current
73.24,-483.5,-0.04,-57.8,1.84,-424.3,-1.19,1005.6,315.9,3,Over Current
74.22,-544.8,-0.6,-225.4,1.97,-314.3,-0.88,1005.6,315.9,3,Over Current
75.2,-524.3,-1.23,-352.2,1.78,-168.7,-0.53,1006.9,316.3,3,Over Current
76.17,-461.3,-1.67,-449.5,1.47,-9.6,-0.05,1005.6,315.9,3,Over Current
77.15,-369.1,-1.87,-535.1,1.15,165.2,0.53,1004.3,315.8,3,Over Current
78.13,-240,-2.01,-541.6,0.67,304.3,0.93,1004.3,315.8,3,Over Current
79.1,-93.5,-1.64,-502.1,0.3,412.6,1.55,1004.3,315.8,3,Over Current
80.08,84.3,-1.3,-417.8,-0.22,500.4,1.81,1005.6,316.1,3,Over Current
81.06,250.9,-0.97,-286.6,-0.77,540.4,1.86,1003.1,315.3,3,Over Current
82.03,368.7,-0.54,-149.4,-1.35,520,1.65,999.2,314.1,3,Over Current
83.01,467.8,-0.06,16.5,-1.77,450.4,1.29,996.7,313.1,3,Over Current
83.98,544.8,0.46,194.1,-1.97,351.7,0.93,1001.8,314.7,3,Over Current
84.96,533.9,1.05,323.1,-1.83,213,0.62,1000.5,313.8,3,Over Current
85.94,480.4,1.6,429.5,-1.54,54.8,0.17,1004.3,316.3,3,Over Current
86.91,391.7,1.83,517.7,-1.24,-123.5,-0.41,1003.1,315,3,Over Current
